idTopic,Topic,CategoryHierId,Category,TypeHierId,Type,TypeValue,CategoryValue,FSA
7,Income,4.1.1.1.1,    Revenu total médian en 2015 parmi les bénéficiaires ($),,,,29675.0,H8Y
7,Income,4.1.2.1.1,    Revenu total moyen en 2015 parmi les bénéficiaires ($),,,,40338.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),,,,7340.0,H8Y
7,Income,4.2.1.1,  Revenu total médian des ménages en 2015 ($),,,,61483.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.1,  Sans revenu total,815.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.2,  Ayant un revenu total,14545.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3,  Pourcentage avec un revenu total,94.7,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.1,    Moins de 10 000 $ (comprend les pertes),2215.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.2,    10 000 $ à 19 999 $,2905.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.3,    20 000 $ à 29 999 $,2215.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.4,    30 000 $ à 39 999 $,1830.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.5,    40 000 $ à 49 999 $,1565.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.6,    50 000 $ à 59 999 $,1070.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.7,    60 000 $ à 69 999 $,750.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.8,    70 000 $ à 79 999 $,540.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.9,    80 000 $ à 89 999 $,400.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.10,    90 000 $ à 99 999 $,255.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11,    100 000 $ et plus,805.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.1,      100 000 $ à 149 999 $,545.0,15360.0,H8Y
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.2,      150 000 $ et plus,260.0,15360.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.1,  Revenu total médian des ménages en 2015 ($),61483.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2,  Revenu après impôt médian des ménages en 2015 ($),54231.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant une personne - Données intégrales (100 %),2135.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.1,      Revenu total médian des ménages comptant une personne en 2015 ($),32235.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.2,      Revenu après impôt médian des ménages comptant une personne en 2015 ($),28827.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %),5205.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.1,      Revenu total médian des ménages comptant deux personnes ou plus en 2015 ($),76626.0,7340.0,H8Y
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.2,      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2015 ($),67189.0,7340.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.1,  Revenu total moyen des ménages en 2015 ($),79719.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2,  Revenu après impôt moyen des ménages en 2015 ($),65965.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant une personne - Données-échantillon (25 %),2120.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.1,      Revenu total moyen des ménages comptant une personne en 2015 ($),43627.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.2,      Revenu après impôt moyen des ménages comptant une personne en 2015 ($),35760.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %),5200.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.1,      Revenu total moyen des ménages  comptant deux personnes ou plus en 2015 ($),94416.0,7315.0,H8Y
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.2,      Revenu après impôt moyen des ménages  comptant deux personnes ou plus en 2015 ($),78264.0,7315.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.1,  Moins de 5 000 $,100.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.2,  5 000 $ à 9 999 $,105.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.3,  10 000 $ à 14 999 $,200.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.4,  15 000 $ à 19 999 $,355.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.5,  20 000 $ à 24 999 $,325.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.6,  25 000 $ à 29 999 $,340.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.7,  30 000 $ à 34 999 $,360.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.8,  35 000 $ à 39 999 $,370.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.9,  40 000 $ à 44 999 $,360.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.10,  45 000 $ à 49 999 $,375.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.11,  50 000 $ à 59 999 $,695.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.12,  60 000 $ à 69 999 $,620.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.13,  70 000 $ à 79 999 $,500.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.14,  80 000 $ à 89 999 $,395.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.15,  90 000 $ à 99 999 $,370.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16,  100 000 $ et plus,1865.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.1,    100 000 $ à 124 999 $,685.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.2,    125 000 $ à 149 999 $,415.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.3,    150 000 $ à 199 999 $,435.0,7340.0,H8Y
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.4,    200 000 $ et plus,330.0,7340.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.1,  Personnes n'ayant pas déménagé,16960.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2,  Personnes ayant déménagé,1580.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.1,    Non-migrants,1135.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2,    Migrants,450.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1,      Migrants internes,280.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.1,        Migrants intraprovinciaux,230.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.2,        Migrants interprovinciaux,45.0,18535.0,H8Y
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.2,      Migrants externes,170.0,18535.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.1,  Personnes n'ayant pas déménagé,12210.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2,  Personnes ayant déménagé,5410.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.1,    Non-migrants,3405.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2,    Migrants,2000.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1,      Migrants internes,900.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.1,        Migrants intraprovinciaux,805.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.2,        Migrants interprovinciaux,95.0,17620.0,H8Y
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.2,      Migrants externes,1105.0,17620.0,H8Y
13,Population,1.1.1,"Population, 2016",,,,19057.0,H8Y
13,Population,1.1.2,"Population, 2011",,,,,H8Y
13,Population,1.1.3,"Variation en pourcentage de la population, 2011 à 2016",,,,,H8Y
13,Population,1.1.4,Total des logements privés,,,,7725.0,H8Y
13,Population,1.1.6,Densité de la population au kilomètre carré,,,,,H8Y
13,Population,1.1.7,Superficie des terres en kilomètres carrés,,,,,H8Y
13,Population,1.2.3,Âge moyen de la population,,,,39.8,H8Y
13,Population,1.2.4,Âge médian de la population,,,,40.2,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1,  0 à 14 ans,3580.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.1,    0 à 4 ans,1155.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.2,    5 à 9 ans,1245.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.3,    10 à 14 ans,1180.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2,  15 à 64 ans,12515.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.1,    15 à 19 ans,1260.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.2,    20 à 24 ans,1210.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.3,    25 à 29 ans,1005.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.4,    30 à 34 ans,1130.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.5,    35 à 39 ans,1295.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.6,    40 à 44 ans,1190.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.7,    45 à 49 ans,1400.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.8,    50 à 54 ans,1410.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.9,    55 à 59 ans,1400.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.10,    60 à 64 ans,1220.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3,  65 ans et plus,2965.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.1,    65 à 69 ans,1015.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.2,    70 à 74 ans,700.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.3,    75 à 79 ans,530.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.4,    80 à 84 ans,390.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5,    85 ans et plus,335.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.1,      85 à 89 ans,220.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.2,      90 à 94 ans,90.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.3,      95 à 99 ans,25.0,19055.0,H8Y
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.4,      100 ans et plus,5.0,19055.0,H8Y
5,Housing,9.1.5,Nombre moyen de pièces par logement,,,,6.1,H8Z
5,Housing,9.1.13.5,  Valeur médiane des logements ($),,,,300900.0,H8Z
5,Housing,9.1.13.6,  Valeur moyenne des logements ($),,,,333080.0,H8Z
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.1,  Propriétaire,4410.0,5575.0,H8Z
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.2,  Locataire,1160.0,5575.0,H8Z
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.3,  Logement de bande,0.0,5575.0,H8Z
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.1,  Aucune chambre à coucher,15.0,5575.0,H8Z
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.2,  1 chambre à coucher,520.0,5575.0,H8Z
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.3,  2 chambres à coucher,1250.0,5575.0,H8Z
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.4,  3 chambres à coucher,2170.0,5575.0,H8Z
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.5,  4 chambres à coucher ou plus,1615.0,5575.0,H8Z
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.1,  1 à 4 pièces,1605.0,5575.0,H8Z
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.2,  5 pièces,830.0,5575.0,H8Z
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.3,  6 pièces,745.0,5575.0,H8Z
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.4,  7 pièces,845.0,5575.0,H8Z
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.5,  8 pièces ou plus,1545.0,5575.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.1,  1960 ou avant,790.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.2,  1961 à 1980,2740.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.3,  1981 à 1990,775.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.4,  1991 à 2000,455.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.5,  2001 à 2005,400.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.6,  2006 à 2010,270.0,5570.0,H8Z
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.7,  2011 à 2016,140.0,5570.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.1,  15 à 24 ans,85.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.2,  25 à 34 ans,440.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.3,  35 à 44 ans,940.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.4,  45 à 54 ans,1290.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.5,  55 à 64 ans,1220.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.6,  65 à 74 ans,930.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.7,  75 à 84 ans,540.0,5575.0,H8Z
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.8,  85 ans et plus,120.0,5575.0,H8Z
4,Family,2.1.2,Total - Ménages privés selon la taille du ménage - Données intégrales (100 %),,,,5580.0,H8Z
4,Family,2.1.3,Nombre de personnes dans les ménages privés,,,,15060.0,H8Z
4,Family,2.3.3,Total - Familles de recensement dans les ménages privés - Données intégrales (100 %),,,,4215.0,H8Z
4,Family,2.3.6,Total - Personnes hors famille de recensement dans les ménages privés - Données intégrales (100 %),,,,2075.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.1,  Maison individuelle non attenante,3050.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.2,  Appartement dans un immeuble de cinq étages ou plus,650.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3,  Autre logement attenant,1875.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.1,    Maison jumelée,410.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.2,    Maison en rangée,340.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.3,    Appartement ou plain-pied dans un duplex,60.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.4,    Appartement dans un immeuble de moins de cinq étages,1055.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.5,    Autre maison individuelle attenante,5.0,5575.0,H8Z
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.4,  Logement mobile,0.0,5575.0,H8Z
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.1,  Couples sans enfants,1360.0,3505.0,H8Z
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2,  Couples avec enfants,2145.0,3505.0,H8Z
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.1,    1 enfant,785.0,3505.0,H8Z
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.2,    2 enfants,895.0,3505.0,H8Z
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.3,    3 enfants ou plus,465.0,3505.0,H8Z
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.1,  1 enfant,420.0,710.0,H8Z
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.2,  2 enfants,195.0,710.0,H8Z
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.3,  3 enfants ou plus,90.0,710.0,H8Z
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.1,    Ménages composés d'une personne,1410.0,1535.0,H8Z
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.2,    Ménages sans famille de recensement composés de deux personnes ou plus,120.0,1535.0,H8Z
7,Income,4.1.1,Total - Statistiques du revenu en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),,,,12525.0,H8Z
7,Income,4.1.1.1.1,    Revenu total médian en 2015 parmi les bénéficiaires ($),,,,31018.0,H8Z
7,Income,4.1.2.1.1,    Revenu total moyen en 2015 parmi les bénéficiaires ($),,,,39504.0,H8Z
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),,,,5580.0,H8Z
7,Income,4.2.1.1,  Revenu total médian des ménages en 2015 ($),,,,70851.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.1,  Sans revenu total,645.0,12525.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.2,  Ayant un revenu total,11885.0,12525.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3,  Pourcentage avec un revenu total,94.9,12525.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.1,    Moins de 10 000 $ (comprend les pertes),1870.0,12525.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.2,    10 000 $ à 19 999 $,2130.0,12525.0,H8Z
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.3,    20 000 $ à 29 999 $,1765.0,12525.0,H8Z
