Année,Arrondissement,Numéro d'arrondissement,Secteur,Mode de financement,Conseil,Catégorie,Application,Catégorie d'immeubles,Description des immeubles,Valeur minimale d'application,Valeur maximale d'application,Taux,Règle d'application
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6372",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6412",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 625 000 $",0,625000,"2,6427",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 625 000 $",625001,,"3,1633",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2744",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0024",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0024",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 625 000 $",0,625000,"0,0102",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 625 000 $",625001,,"0,0123",$ / 100 $ d'évaluation
2020,Villeray–Saint-Michel–Parc-Extension,26,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0048",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0490",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0444",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Ahuntsic-Cartierville,24,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Ahuntsic-Cartierville,24,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0864",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,1150",$ / 100 $ d'évaluation
2019,Anjou,9,,Crédit,Conseil municipal,Tarification de l'eau,Simple,Mixtes,Immeubles mixtes,0,,"-42,4439",$ / 227 m3 / (logement ou chambre)
2019,Anjou,9,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,20,$ / logement
2019,Anjou,9,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Maisons de chambres,0,,10,$ / chambre
2019,Anjou,9,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,1869775",$ / m3
2019,Anjou,9,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Anjou,9,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1002",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0875",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3266",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6617",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6673",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7965",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2264",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3234",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Anjou,9,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0320",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0453",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Côte-des-Neiges–Notre-Dame-de-Grâce,27,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0775",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Maisons de chambres,0,,20,$ / chambre
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Chalets,0,,45,$ / unité
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,160,$ / local
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Tarification,Conseil municipal,Tarification de l'eau,Simple,Mixtes,Immeubles mixtes,0,,270,$ / local
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0975",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0613",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,2977",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6154",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6210",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6376",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0675",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,L'Île-Bizard,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2308",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0771",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Maisons de chambres,0,,45,$ / immeuble
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,175,$ / local
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,"227,4",,"0,274967",$ / m3
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,125,$ / logement
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Maisons de chambres,0,,50,$ / chambre
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,125,$ / établissement commercial
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0898",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0719",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,2735",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,5865",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5399",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6822",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,1121",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,Sainte-Geneviève,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,1730",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0556",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,L'Île-Bizard–Sainte-Geneviève,6,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Lachine,17,Lachine,Tarification,Conseil municipal,Tarification de l'eau,Règles,Non résidentiels,Immeubles non résidentiels,0,,,"Le plus élevé de a) 45$ par logement et 150$ par établissement, ou b) 0,33 $/m3 jusqu'à 454 069 m3 et 0,2552 $/m3 pour l'excédent."
2019,Lachine,17,Lachine,Tarification,Conseil municipal,Tarification de l'eau,Règles,Mixtes,Immeubles mixtes,0,,,"Le plus élevé de a) 45$ par logement et 150$ par établissement, ou b) 0,33 $/m3 jusqu'à 454 069 m3 et 0,2552 $/m3 pour l'excédent."
2019,Lachine,17,Saint-Pierre,Tarification,Conseil municipal,Tarification de l'eau,Règles,Non résidentiels,Immeubles non résidentiels,0,,,"Le plus élevé de a) 0,90 $/m3, b) 45$ par logement ou 360$ par établissement, ou c) tarif selon le type de compteur: de 1 300$ à 4 700$."
2019,Lachine,17,Saint-Pierre,Tarification,Conseil municipal,Tarification de l'eau,Règles,Mixtes,Immeubles mixtes,0,,,"Le plus élevé de a) 0,90 $/m3, b) 45$ par logement ou 360$ par établissement, ou c) tarif selon le type de compteur"
2019,Lachine,17,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0570",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0533",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Résidentiels,Immeubles résidentiels,0,,"49,52",$ / logement 
2019,Lachine,17,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Non résidentiels,Immeubles non résidentiels,0,,"49,52",$ / établissement
2019,Lachine,17,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,Lachine,17,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Lachine,17,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,85,$ / logement
2019,Lachine,17,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,85,$ / établissement commercial
2019,Lachine,17,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0901",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0611",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3024",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,5922",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5410",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6626",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0925",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,1844",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
