OBJECTID;DT_MAJ_GDUNO;COMBINE_NUO_NUI;CD_ORGNS;NOM_COURT_ORGNS;NOM_OFFCL_ORGNS;ADRS_GEO_L1_GDUNO_ORGNS;ADRS_GEO_L2_GDUNO_ORGNS;CD_POSTL_GDUNO_ORGNS;CD_MUNCP_GDUNO_ORGNS;NOM_MUNCP_GDUNO_ORGNS;CD_IMM;NOM_IMM;ADRS_GEO_L1_GDUNO_IMM;ADRS_GEO_L2_GDUNO_IMM;CD_MUNCP_GDUNO_IMM;NOM_MUNCP_GDUNO_IMM;CD_POSTL_GDUNO_IMM;PRESC;PRIM;SEC;FORM_PRO;ADULTE;SITE_WEB_ORGNS;COORD_X_LL84_IMM;COORD_Y_LL84_IMM;ORDRE_ENS;CD_CS;TYPE_CS;STYLE_CART
739;20200706;12266962;823057;École l'Accueil;École l'Accueil;1030, route du Président-Kennedy;;G0S3G0;26048;Scott;823057;Accueil, l';1030, rte du Président-Kennedy;;26048;Scott;G0S3G0;1;1;0;0;0;http://www.csbe.qc.ca/accueil/index.html;-71.071366;46.505151;Préscolaire - Primaire;823000;Franco;4_OrgImm_Franco_presc_prim
740;20200706;12295963;823301;Centre de formation des Bâtisseurs;Centre de formation des Bâtisseurs;925, route Saint-Martin;;G6E1E6;26030;Sainte-Marie;823060;Aquarelle de Saint-Bernard, l';1492, rue du Couvent;;26055;Saint-Bernard;G0S2G0;0;0;0;0;1;https://www.cfbatisseurs.ca/;-71.135675;46.497289;Éducation aux adultes;823000;Franco;9_OrgImm_Franco_Adu
741;20200706;12267963;823060;École L'Aquarelle de Saint-Bernard;École L'Aquarelle de Saint-Bernard;1492, rue du Couvent;;G0S2G0;26055;Saint-Bernard;823060;Aquarelle de Saint-Bernard, l';1492, rue du Couvent;;26055;Saint-Bernard;G0S2G0;1;1;0;0;0;http://www.csbe.qc.ca/aquarelle/index.html;-71.135675;46.497289;Préscolaire - Primaire;823000;Franco;4_OrgImm_Franco_presc_prim
742;20200706;99351005;734034;École des Beaux-Prés et de la Pionnière;École des Beaux-Prés et de la Pionnière;2, rue Fatima Est;;G0A1E0;21025;Beaupré;734035;Pionnière, de la;37, rue du Trait Carré;;21020;Saint-Joachim;G0A3X0;1;1;0;0;0;http://beauxpres.csdps.qc.ca;-70.843583;47.05568;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
743;20200706;94781046;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714006;Orée-des-Bois, de l';504, rue Principale;;17060;Sainte-Louise;G0R3K0;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-70.133886;47.279201;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
744;20200706;94691046;714015;École M.-Mont.,Orée-Bois, Étoi.F;École de la Marée-Montante, de l'Orée-des-Bois et de l'Étoile-Filante;1032, rue de la Seigneurie;;G0R4E0;17065;Saint-Roch-des-Aulnaies;714006;Orée-des-Bois, de l';504, rue Principale;;17060;Sainte-Louise;G0R3K0;1;1;0;0;0;;-70.133886;47.279201;Préscolaire - Primaire;714000;Franco;4_OrgImm_Franco_presc_prim
745;20200706;94781047;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714007;Vents-et-Marées, des;101, rue de l'Église;;14065;Rivière-Ouelle;G0L2C0;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-70.014033;47.433134;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
746;20200706;94711047;714016;École Vents-M.,Pruchière, Amitié;École des Vents-et-Marées, de la Pruchière et de l'Amitié;12, rue de la Pruchière;;G0L3X0;14070;Saint-Pacôme;714007;Vents-et-Marées, des;101, rue de l'Église;;14065;Rivière-Ouelle;G0L2C0;1;1;0;0;0;;-70.014033;47.433134;Préscolaire - Primaire;714000;Franco;4_OrgImm_Franco_presc_prim
747;20200706;94781048;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714008;Amitié, de l';24, rue Principale;;14075;Saint-Gabriel-Lalemant;G0L3E0;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-69.926836;47.381236;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
748;20200706;94711048;714016;École Vents-M.,Pruchière, Amitié;École des Vents-et-Marées, de la Pruchière et de l'Amitié;12, rue de la Pruchière;;G0L3X0;14070;Saint-Pacôme;714008;Amitié, de l';24, rue Principale;;14075;Saint-Gabriel-Lalemant;G0L3E0;0;1;0;0;0;;-69.926836;47.381236;Primaire;714000;Franco;2_OrgImm_Franco_primaire
749;20200706;121651086;821150;École Saint-François-Xavier;École Saint-François-Xavier;25, chemin des Pionniers Ouest;;G0R2B0;17078;L'Islet;821050;Saint-François-Xavier;25, chemin des Pionniers Ouest;;17078;L'Islet;G0R2B0;1;1;0;0;0;http://st-francois-xavier.cscotesud.qc.ca/;-70.374376;47.12625;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
750;20200706;121681089;821156;École Jeanne-De Chantal;École Jeanne-De Chantal;88, rue Monseigneur-Bernier;;G0R1X0;17078;L'Islet;821056;Jeanne-De Chantal;88, rue Mgr Bernier;;17078;L'Islet;G0R1X0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.339494;47.083487;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
751;20200706;269501092;821155;École de Saint-Cyrille;École de Saint-Cyrille;282, rue de l'École;;G0R2W0;17045;Saint-Cyrille-de-Lessard;821055;Saint-Cyrille, de;282, rue de l'École;;17045;Saint-Cyrille-de-Lessard;G0R2W0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.273015;47.03367;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
752;20200706;121961094;821383;CEA de Montmagny-L'Islet-Nord;Centre d'éducation des adultes de Montmagny - L'Islet-Nord;111, rue Saint-Pierre;;G5V2P7;18050;Montmagny;821052;Saint-Jean;5, Place de l'Église;;17070;Saint-Jean-Port-Joli;G0R3G0;0;0;0;0;1;http://ceamontmagnylislet.cscotesud.qc.ca/;-70.270358;47.216236;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
753;20200706;121661094;821152;École Saint-Jean;École Saint-Jean;5, place de l'Église;;G0R3G0;17070;Saint-Jean-Port-Joli;821052;Saint-Jean;5, Place de l'Église;;17070;Saint-Jean-Port-Joli;G0R3G0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.270358;47.216236;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
754;20200706;121671095;821153;École Aubert-De Gaspé;École Aubert-De Gaspé;43, rue Principale Ouest;;G0R2R0;17055;Saint-Aubert;821053;Aubert-De Gaspé;43, rue Principale Ouest;;17055;Saint-Aubert;G0R2R0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.221278;47.180108;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
819;20200706;224441058;821361;CEA de Saint-Paul;Centre d'éducation des adultes de Saint-Paul;420, route 283;;G0R3Y0;18030;Saint-Paul-de-Montminy;821065;Sainte-Apolline, de;105, route de l'Église;;18025;Sainte-Apolline-de-Patton;G0R2P0;0;0;0;0;1;http://www.cscotesud.qc.ca/;-70.194047;46.806728;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
820;20200706;121691058;821160;École de la Colline-Sainte-Apolline;École de la Colline - Sainte-Apolline;399, 13e Rue;;G0R3Y0;18030;Saint-Paul-de-Montminy;821065;Sainte-Apolline, de;105, route de l'Église;;18025;Sainte-Apolline-de-Patton;G0R2P0;0;1;0;0;0;http://www.cscotesud.qc.ca/;-70.194047;46.806728;Primaire;821000;Franco;2_OrgImm_Franco_primaire
821;20200706;224441059;821361;CEA de Saint-Paul;Centre d'éducation des adultes de Saint-Paul;420, route 283;;G0R3Y0;18030;Saint-Paul-de-Montminy;821064;Sainte-Lucie, de;19, route des Chûtes;;18020;Sainte-Lucie-de-Beauregard;G0R3L0;0;0;0;0;1;http://www.cscotesud.qc.ca/;-70.024239;46.73942;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
822;20200706;12188941;821329;CEA de Bellechasse;Centre d'éducation des adultes de Bellechasse;189, rue Principale;;G0R3C0;19075;Saint-Gervais;821032;Bon-Vent, du;2033, rue de l'Église;;19010;Notre-Dame-Auxiliatrice-de-Buckland;G0R1G0;0;0;0;0;1;http://www.ceabellechasse.ca/;-70.543728;46.61893;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
823;20200706;12146941;821132;École du Bon-Vent;École du Bon-Vent;2033, rue de l'Église;;G0R1G0;19010;Notre-Dame-Auxiliatrice-de-Buckland;821032;Bon-Vent, du;2033, rue de l'Église;;19010;Notre-Dame-Auxiliatrice-de-Buckland;G0R1G0;0;1;0;0;0;http://bonvent.cscotesud.qc.ca/;-70.543728;46.61893;Primaire;821000;Franco;2_OrgImm_Franco_primaire
824;20200706;12188942;821329;CEA de Bellechasse;Centre d'éducation des adultes de Bellechasse;189, rue Principale;;G0R3C0;19075;Saint-Gervais;821030;Belle-Vue;100, rue du Collège;;19037;Armagh;G0R1A0;0;0;0;0;1;http://www.ceabellechasse.ca/;-70.583732;46.744158;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
825;20200706;12141942;821130;École Belle-Vue;École Belle-Vue;100, rue du Collège;;G0R1A0;19037;Armagh;821030;Belle-Vue;100, rue du Collège;;19037;Armagh;G0R1A0;1;1;0;0;0;http://bellevue.cscotesud.qc.ca/;-70.583732;46.744158;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
826;20200706;9954980;734052;École de la Seigneurie;École de la Seigneurie;645, avenue du Cénacle;;G1E1B3;23027;Québec;734052;Seigneurie, de la;645, avenue du Cénacle;;23027;Québec;G1E1B3;0;0;1;0;0;http://seigneurie.csdps.qc.ca;-71.191809;46.873445;Secondaire;734000;Franco;3_OrgImm_Franco_secondaire
827;20200706;99291018;734028;École de l'Île-d'Orléans;École de l'Île-d'Orléans;1300, chemin Royal;;G0A4E0;20025;Saint-Pierre-de-l'Île-d'Orléans;734104;Saint-Pierre de l'Île d'Orléans;1462, chemin Royal;;20025;Saint-Pierre-de-l'Île-d'Orléans;G0A4E0;1;1;0;0;0;http://iledorleans.csdps.qc.ca;-71.071231;46.889421;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
828;20200706;99241019;734025;École aux Quatre-Vents;École aux Quatre-Vents;41, rue Tanguay;;G1E6A3;23027;Québec;734025;Aux-Quatre-Vents, bâtiment 1er cycle;41, rue Tanguay;;23027;Québec;G1E6A3;1;1;0;0;0;http://quatrevents.csdps.qc.ca;-71.174777;46.875009;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
829;20200706;121591060;821144;École Beaubien;École Beaubien;95, rue de l'Anse;;G5V1G9;18050;Montmagny;821044;Beaubien;95, rue de l'Anse;;18050;Montmagny;G5V1G9;1;1;0;0;0;http://levelorr.wix.com/ecolebeaubien;-70.558674;46.982891;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
830;20200706;121621061;821146;École Saint-Pie-X;École Saint-Pie-X;388, boulevard Taché Est;;G5V1E2;18050;Montmagny;821046;Saint-Pie-X;388, boulevard Taché Est;;18050;Montmagny;G5V1E2;1;1;0;0;0;http://stpiex.cscotesud.qc.ca/;-70.534093;46.986485;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
831;20200706;122021062;821447;CFP de l'Envolée;Centre de formation professionnelle de l'Envolée;141, boulevard Taché Est;;G5V1B9;18050;Montmagny;821083;CEA de Montmagny;111, rue Saint-Pierre;;18050;Montmagny;G5V2P7;0;0;0;1;0;http://www.cfpenvolee.com/;-70.554342;46.977805;Formation professionnelle;821000;Franco;8_OrgImm_Franco_Fp
832;20200706;121961062;821383;CEA de Montmagny-L'Islet-Nord;Centre d'éducation des adultes de Montmagny - L'Islet-Nord;111, rue Saint-Pierre;;G5V2P7;18050;Montmagny;821083;CEA de Montmagny;111, rue Saint-Pierre;;18050;Montmagny;G5V2P7;0;0;0;0;1;http://ceamontmagnylislet.cscotesud.qc.ca/;-70.554342;46.977805;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
833;20200706;12188944;821329;CEA de Bellechasse;Centre d'éducation des adultes de Bellechasse;189, rue Principale;;G0R3C0;19075;Saint-Gervais;821036;Éveil, de l';2141, rue Principale;;19045;Saint-Nérée-de-Bellechasse;G0R3V0;0;0;0;0;1;http://www.ceabellechasse.ca/;-70.721348;46.725982;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
834;20200706;12153944;821136;École de l'Éveil;École de l'Éveil;2141, rue Principale;;G0R3V0;19045;Saint-Nérée-de-Bellechasse;821036;Éveil, de l';2141, rue Principale;;19045;Saint-Nérée-de-Bellechasse;G0R3V0;1;1;0;0;0;http://eveil.cscotesud.qc.ca/;-70.721348;46.725982;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
771;20200706;99911110;735108;École des Sentiers-et-de-la-Riveraine;École des Sentiers-et-de-la-Riveraine;186, avenue Saint-Germain;;G0A2Y0;34048;Portneuf;735012;Riveraine, de la;105, rue Des Écoliers;;34048;Portneuf;G0A2Y0;0;1;0;0;0;http://www.csportneuf.qc.ca/riveraine/;-71.886984;46.695651;Primaire;735000;Franco;2_OrgImm_Franco_primaire
772;20200706;99911111;735108;École des Sentiers-et-de-la-Riveraine;École des Sentiers-et-de-la-Riveraine;186, avenue Saint-Germain;;G0A2Y0;34048;Portneuf;735039;Sentiers, des;186, avenue Saint-Germain;;34048;Portneuf;G0A2Y0;1;1;0;0;0;http://www.csportneuf.qc.ca/riveraine/;-71.886674;46.711453;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
773;20200706;99921114;735201;É. du Phare-et-Saint-Charles-de-Grondine;École du Phare-et-Saint-Charles-de-Grondines;248, Chemin du Roy;;G0A1S0;34058;Deschambault-Grondines;735015;Phare, du;248, chemin du Roi;;34058;Deschambault-Grondines;G0A1S0;1;1;0;0;0;www.csportneuf.qc.ca;-71.93105;46.649336;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
774;20200706;99921115;735201;É. du Phare-et-Saint-Charles-de-Grondine;École du Phare-et-Saint-Charles-de-Grondines;248, Chemin du Roy;;G0A1S0;34058;Deschambault-Grondines;735016;Saint-Charles-de-Grondines;525, rue Principale;;34058;Deschambault-Grondines;G0A1W0;1;1;0;0;0;www.csportneuf.qc.ca;-72.042777;46.592177;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
775;20200706;100001123;735212;École primaire de la Grande-Vallée;École primaire de la Grande-Vallée;150, avenue de l'Hôtel de Ville;;G3L3V9;34128;Saint-Raymond;735026;Saint-Joseph;380, rue Saint-Cyrille;;34128;Saint-Raymond;G3L1T3;1;1;0;0;0;http://www.csportneuf.qc.ca/epma/;-71.831517;46.889846;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
776;20200706;99971123;735206;École Sainte-Marie-et-du-Goéland;École Sainte-Marie-et-du-Goéland;1120, rue Principale;;G0A4B0;34065;Saint-Marc-des-Carrières;735026;Saint-Joseph;380, rue Saint-Cyrille;;34128;Saint-Raymond;G3L1T3;1;1;0;0;0;www.csportneuf.qc.ca;-71.831517;46.889846;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
777;20200706;100021125;735214;École Marie-du-Saint-Sacrement;École Marie-du-Saint-Sacrement;270, rue Pettigrew;;G0A4A0;34115;Saint-Léonard-de-Portneuf;735028;Marie-du-Saint-Sacrement;270, rue Pettigrew;;34115;Saint-Léonard-de-Portneuf;G0A4A0;1;1;0;0;0;www.csportneuf.qc.ca;-71.906516;46.8914;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
778;20200706;99971116;735206;École Sainte-Marie-et-du-Goéland;École Sainte-Marie-et-du-Goéland;1120, rue Principale;;G0A4B0;34065;Saint-Marc-des-Carrières;735017;Sainte-Marie;1120, rue Principale;;34065;Saint-Marc-des-Carrières;G0A4B0;1;1;0;0;0;www.csportneuf.qc.ca;-72.049192;46.683329;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
779;20200706;99961117;735205;École de la Morelle;École de la Morelle;410, rue de l'Aréna;;G0A4L0;34090;Saint-Ubalde;735018;Morelle, de la;400, rue de l'Aréna;;34090;Saint-Ubalde;G0A4L0;1;1;0;0;0;http://www.csportneuf.qc.ca/epmo/;-72.265333;46.756409;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
780;20200706;100051119;735302;Centre FGA de Portneuf;Centre de formation des adultes de Portneuf;312, rue de l'Église;;G3M1Z9;34025;Donnacona;735020;Bateau-Blanc, du;500, boulevard de la Montagne;;34078;Saint-Casimir;G0A3L0;0;0;0;0;1;www.csportneuf.qc.ca;-72.144143;46.659153;Éducation aux adultes;735000;Franco;9_OrgImm_Franco_Adu
781;20200706;99931119;735202;École du Bateau-Blanc;École du Bateau-Blanc;500, boulevard de la Montagne;;G0A3L0;34078;Saint-Casimir;735020;Bateau-Blanc, du;500, boulevard de la Montagne;;34078;Saint-Casimir;G0A3L0;1;1;0;0;0;www.csportneuf.qc.ca;-72.144143;46.659153;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
782;20200706;100011127;735213;École du Perce-Neige;École du Perce-Neige;20, rue de la Fabrique;;G3H3J6;34017;Pont-Rouge;735033;Perce-Neige, pavillon Saint-Charles, du;37, rue du Collège;;34017;Pont-Rouge;G3H3A2;1;1;0;0;0;http://www.csportneuf.qc.ca/eppn/;-71.695637;46.753011;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
783;20200706;100011128;735213;École du Perce-Neige;École du Perce-Neige;20, rue de la Fabrique;;G3H3J6;34017;Pont-Rouge;735034;Perce-Neige, pavillon Perce-Neige, du;20, rue de la Fabrique;;34017;Pont-Rouge;G3H3J6;1;1;0;0;0;http://www.csportneuf.qc.ca/eppn/;-71.697016;46.753016;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
784;20200706;99971120;735206;École Sainte-Marie-et-du-Goéland;École Sainte-Marie-et-du-Goéland;1120, rue Principale;;G0A4B0;34065;Saint-Marc-des-Carrières;735023;Goéland, du;177, rue Principale;;34097;Saint-Alban;G0A3B0;1;1;0;0;0;www.csportneuf.qc.ca;-72.075897;46.720539;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
785;20200706;100001122;735212;École primaire de la Grande-Vallée;École primaire de la Grande-Vallée;150, avenue de l'Hôtel de Ville;;G3L3V9;34128;Saint-Raymond;735025;Marguerite-D'Youville;150, av. de l'Hôtel de Ville;;34128;Saint-Raymond;G3L3V9;1;1;0;0;0;http://www.csportneuf.qc.ca/epma/;-71.834019;46.891828;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
786;20200706;100031129;735215;École Saint-Coeur-de-Marie;École Saint-Coeur-de-Marie;400, avenue des Chanterelles;;G0A3A0;34135;Rivière-à-Pierre;735044;Saint-Coeur-de-Marie;400, rue des Chanterelles;;34135;Rivière-à-Pierre;G0A3A0;1;1;0;0;0;http://www.csportneuf.qc.ca/epsc/;-72.177028;46.992781;Préscolaire - Primaire;735000;Franco;4_OrgImm_Franco_presc_prim
787;20200706;12307934;824020;École Charles-Rodrigue;École Charles-Rodrigue;5485, rue Saint-Georges;;G6V4M7;25213;Lévis;824027;Charles-Rodrigue;5485, rue Saint-Georges;;25213;Lévis;G6V4M7;1;1;0;0;0;http://web.csdn.qc.ca/ecoles/ecole-charles-rodrigue;-71.184706;46.798674;Préscolaire - Primaire;824000;Franco;4_OrgImm_Franco_presc_prim
788;20200706;12295965;823301;Centre de formation des Bâtisseurs;Centre de formation des Bâtisseurs;925, route Saint-Martin;;G6E1E6;26030;Sainte-Marie;823024;Mgr-Feuiltault;35, boulevard Vachon;;26030;Sainte-Marie;G6E4G8;0;0;0;0;1;https://www.cfbatisseurs.ca/;-71.019647;46.43909;Éducation aux adultes;823000;Franco;9_OrgImm_Franco_Adu
789;20200706;12245965;823024;École Monseigneur-Feuiltault;École Monseigneur-Feuiltault;35, boulevard Vachon Sud;;G6E4G8;26030;Sainte-Marie;823024;Mgr-Feuiltault;35, boulevard Vachon;;26030;Sainte-Marie;G6E4G8;0;1;0;0;0;http://www.csbe.qc.ca/mgrfeuiltault;-71.019647;46.43909;Primaire;823000;Franco;2_OrgImm_Franco_primaire
790;20200706;12295966;823301;Centre de formation des Bâtisseurs;Centre de formation des Bâtisseurs;925, route Saint-Martin;;G6E1E6;26030;Sainte-Marie;823025;Maribel;62, rue Saint-Antoine;;26030;Sainte-Marie;G6E4B8;0;0;0;0;1;https://www.cfbatisseurs.ca/;-71.020801;46.437938;Éducation aux adultes;823000;Franco;9_OrgImm_Franco_Adu
791;20200706;12246966;823025;École Maribel;École Maribel;62, rue Saint-Antoine;;G6E4B8;26030;Sainte-Marie;823025;Maribel;62, rue Saint-Antoine;;26030;Sainte-Marie;G6E4B8;1;1;0;0;0;http://www.csbe.qc.ca/Maribel/Index.html;-71.020801;46.437938;Préscolaire - Primaire;823000;Franco;4_OrgImm_Franco_presc_prim
792;20200706;99351007;734034;École des Beaux-Prés et de la Pionnière;École des Beaux-Prés et de la Pionnière;2, rue Fatima Est;;G0A1E0;21025;Beaupré;734034;Beaux-Prés, des;4, rue Fatima Est;;21025;Beaupré;G0A1E0;1;1;0;0;0;http://beauxpres.csdps.qc.ca;-70.884149;47.04938;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
793;20200706;99371008;734036;École Caps-des-Neiges ;École Caps-des-Neiges ;3455, avenue Royale;;G0A3R0;21010;Saint-Ferréol-les-Neiges;734037;Cap-des-Neiges, bâtiment 2;273, avenue Royale;;21005;Saint-Tite-des-Caps;G0A4J0;1;1;0;0;0;;-70.771304;47.140948;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
794;20200706;99321009;734031;École du Petit-Prince;École du Petit-Prince;20, rue du Couvent Est;;G0A2K0;21040;L'Ange-Gardien;734031;Petit Prince, du;20, rue du Couvent Est;;21040;L'Ange-Gardien;G0A2K0;1;1;0;0;0;;-71.09475;46.916651;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
795;20200706;224441050;821361;CEA de Saint-Paul;Centre d'éducation des adultes de Saint-Paul;420, route 283;;G0R3Y0;18030;Saint-Paul-de-Montminy;821060;Colline, de la;399, 13e Rue;;18030;Saint-Paul-de-Montminy;G0R3Y0;0;0;0;0;1;http://www.cscotesud.qc.ca/;-70.35843;46.728765;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
796;20200706;121691050;821160;École de la Colline-Sainte-Apolline;École de la Colline - Sainte-Apolline;399, 13e Rue;;G0R3Y0;18030;Saint-Paul-de-Montminy;821060;Colline, de la;399, 13e Rue;;18030;Saint-Paul-de-Montminy;G0R3Y0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.35843;46.728765;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
797;20200706;121881052;821329;CEA de Bellechasse;Centre d'éducation des adultes de Bellechasse;189, rue Principale;;G0R3C0;19075;Saint-Gervais;821031;Échos-de-la-Forêt, des;1460, rue Saint-Louis;;19005;Saint-Philémon;G0R4A0;0;0;0;0;1;http://www.ceabellechasse.ca/;-70.45157;46.678774;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
798;20200706;121441052;821131;École des Échos-de-la-Forêt;École des Échos-de-la-Forêt;1460, rue Saint-Louis;;G0R4A0;19005;Saint-Philémon;821031;Échos-de-la-Forêt, des;1460, rue Saint-Louis;;19005;Saint-Philémon;G0R4A0;0;1;0;0;0;http://echos-foret.cscotesud.qc.ca/;-70.45157;46.678774;Primaire;821000;Franco;2_OrgImm_Franco_primaire
799;20200706;12311937;824026;École Notre-Dame;École Notre-Dame;6045, rue Saint-Georges;;G6V4K6;25213;Lévis;824030;Notre-Dame;6045, rue Saint-Georges;;25213;Lévis;G6V4K6;1;1;0;0;0;http://web.csdn.qc.ca/ecoles/ecole-notre-dame;-71.179859;46.806971;Préscolaire - Primaire;824000;Franco;4_OrgImm_Franco_presc_prim
800;20200706;12295967;823301;Centre de formation des Bâtisseurs;Centre de formation des Bâtisseurs;925, route Saint-Martin;;G6E1E6;26030;Sainte-Marie;823028;Notre-Dame de Saint-Elzéar;668, rue Principale;;26022;Saint-Elzéar;G0S2J0;0;0;0;0;1;https://www.cfbatisseurs.ca/;-71.060884;46.406911;Éducation aux adultes;823000;Franco;9_OrgImm_Franco_Adu
801;20200706;12248967;823028;École Notre-Dame de Saint-Elzéar;École Notre-Dame de Saint-Elzéar;668, rue Principale;;G0S2J0;26022;Saint-Elzéar;823028;Notre-Dame de Saint-Elzéar;668, rue Principale;;26022;Saint-Elzéar;G0S2J0;1;1;0;0;0;http://www.csbe.qc.ca/notredame/;-71.060884;46.406911;Préscolaire - Primaire;823000;Franco;4_OrgImm_Franco_presc_prim
802;20200706;12295968;823301;Centre de formation des Bâtisseurs;Centre de formation des Bâtisseurs;925, route Saint-Martin;;G6E1E6;26030;Sainte-Marie;823066;Astrale, l';423, rue Principale;;33007;Saint-Sylvestre;G0S3C0;0;0;0;0;1;https://www.cfbatisseurs.ca/;-71.223104;46.365014;Éducation aux adultes;823000;Franco;9_OrgImm_Franco_Adu
803;20200706;12272968;823066;École l'Astrale;École l'Astrale;423, rue Principale;;G0S3C0;33007;Saint-Sylvestre;823066;Astrale, l';423, rue Principale;;33007;Saint-Sylvestre;G0S3C0;1;1;0;0;0;http://www.csbe.qc.ca/astrale/index.html;-71.223104;46.365014;Préscolaire - Primaire;823000;Franco;4_OrgImm_Franco_presc_prim
804;20200706;99311011;734030;École de Boischatel;École de Boischatel;25, côte de l'Église;;G0A1H0;21045;Boischatel;734030;Bois-Joli, du;51, rue Tardif;;21045;Boischatel;G0A1H0;1;1;0;0;0;http://boisjoli.csdps.qc.ca;-71.132063;46.896963;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
805;20200706;99311012;734030;École de Boischatel;École de Boischatel;25, côte de l'Église;;G0A1H0;21045;Boischatel;734105;Bocage, du;25, côte de l'Église;;21045;Boischatel;G0A1H0;1;1;0;0;0;http://boisjoli.csdps.qc.ca;-71.135178;46.896253;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
806;20200706;224441055;821361;CEA de Saint-Paul;Centre d'éducation des adultes de Saint-Paul;420, route 283;;G0R3Y0;18030;Saint-Paul-de-Montminy;821062;Chanoine-Ferland;185, rue Bilodeau;;18015;Saint-Fabien-de-Panet;G0R2J0;0;0;0;0;1;http://www.cscotesud.qc.ca/;-70.147126;46.656549;Éducation aux adultes;821000;Franco;9_OrgImm_Franco_Adu
807;20200706;121701055;821162;École Chanoine Ferland-St-Just;École Chanoine-Ferland - Saint-Just;185, rue Bilodeau;;G0R2J0;18015;Saint-Fabien-de-Panet;821062;Chanoine-Ferland;185, rue Bilodeau;;18015;Saint-Fabien-de-Panet;G0R2J0;1;1;0;0;0;http://www.cscotesud.qc.ca/;-70.147126;46.656549;Préscolaire - Primaire;821000;Franco;4_OrgImm_Franco_presc_prim
